Lot Area,Overall Qual,Overall Cond,Year Built,Gr Liv Area,Bedroom AbvGr,Garage Cars,SalePrice
7200.0,6.0,5.0,1954.0,,4.0,1.0,127500
8513.0,5.0,5.0,1961.0,1800.0,6.0,0.0,130000
7200.0,5.0,6.0,1955.0,1588.0,3.0,2.0,150000
7200.0,5.0,7.0,,825.0,2.0,1.0,109500
7056.0,6.0,5.0,1963.0,1796.0,4.0,2.0,140000
9760.0,6.0,6.0,1964.0,1611.0,4.0,2.0,167900
7590.0,5.0,5.0,1963.0,1117.0,3.0,1.0,136870
9836.0,6.0,5.0,2008.0,1133.0,3.0,1.0,143000
5232.0,5.0,5.0,1925.0,764.0,2.0,2.0,73000
10440.0,5.0,8.0,1904.0,1539.0,3.0,2.0,157500
9184.0,,7.0,1948.0,1323.0,3.0,,122600
4800.0,5.0,,1910.0,1360.0,2.0,1.0,111000
10440.0,6.0,7.0,1920.0,2792.0,5.0,2.0,256000
4800.0,5.0,4.0,1940.0,672.0,2.0,1.0,64000
6000.0,6.0,7.0,1915.0,1456.0,4.0,1.0,139500
11426.0,4.0,6.0,1910.0,1594.0,3.0,0.0,118000
,7.0,5.0,2003.0,2082.0,3.0,2.0,200000
7628.0,4.0,6.0,1940.0,1656.0,2.0,2.0,119164
7308.0,5.0,5.0,1920.0,1740.0,2.0,1.0,122250
5400.0,7.0,6.0,1920.0,1027.0,2.0,0.0,120000
10800.0,6.0,6.0,1940.0,1436.0,3.0,2.0,155000
6756.0,5.0,6.0,1910.0,899.0,2.0,1.0,78000
5914.0,5.0,9.0,1890.0,1080.0,3.0,0.0,95000
6000.0,5.0,5.0,1948.0,789.0,2.0,1.0,115000
12000.0,5.0,7.0,1948.0,1122.0,2.0,2.0,147000
9000.0,5.0,6.0,1946.0,1499.0,3.0,3.0,140000
7311.0,2.0,5.0,1946.0,407.0,1.0,1.0,46500
6000.0,5.0,6.0,1957.0,928.0,,1.0,112500
6000.0,4.0,7.0,1954.0,,2.0,1.0,107900
12205.0,3.0,1.0,1949.0,1588.0,5.0,0.0,65000
18386.0,7.0,9.0,1880.0,3493.0,,3.0,295000
,5.0,5.0,1900.0,1627.0,,2.0,139500
12665.0,5.0,8.0,1915.0,1416.0,4.0,3.0,153900
5350.0,7.0,8.0,1920.0,1450.0,3.0,1.0,132000
4571.0,5.0,5.0,1916.0,1344.0,4.0,3.0,98000
9143.0,5.0,7.0,1900.0,1017.0,2.0,1.0,114000
9600.0,5.0,5.0,1920.0,2350.0,4.0,2.0,130000
9600.0,6.0,,1917.0,2058.0,3.0,2.0,129500
6000.0,5.0,9.0,1905.0,1540.0,3.0,0.0,129400
9600.0,7.0,9.0,1928.0,1378.0,3.0,2.0,161000
10800.0,6.0,7.0,1905.0,1912.0,3.0,2.0,163000
6300.0,6.0,6.0,1914.0,1484.0,3.0,0.0,128000
5250.0,8.0,5.0,1872.0,2358.0,4.0,0.0,122000
5700.0,7.0,7.0,1926.0,1111.0,2.0,1.0,116900
13500.0,10.0,9.0,1893.0,2775.0,3.0,2.0,325000
11340.0,2.0,1.0,1920.0,1086.0,2.0,2.0,55000
10800.0,7.0,,1890.0,2495.0,5.0,2.0,184000
9750.0,5.0,6.0,1959.0,984.0,2.0,1.0,110000
12150.0,,5.0,1954.0,1795.0,4.0,1.0,131500
12702.0,5.0,5.0,1956.0,882.0,2.0,1.0,97000
8516.0,4.0,6.0,1958.0,1093.0,2.0,1.0,115500
7111.0,5.0,7.0,1928.0,1143.0,2.0,1.0,138000
7425.0,7.0,7.0,1945.0,1668.0,3.0,1.0,108000
9100.0,5.0,6.0,1930.0,935.0,2.0,1.0,79500
7010.0,5.0,5.0,1935.0,1738.0,3.0,1.0,153000
6130.0,5.0,6.0,1924.0,784.0,2.0,0.0,109500
5000.0,5.0,7.0,1941.0,1210.0,3.0,1.0,124000
5870.0,6.0,9.0,1900.0,1290.0,3.0,1.0,106900
6000.0,6.0,7.0,1940.0,1672.0,3.0,1.0,164900
6000.0,,7.0,1924.0,949.0,2.0,2.0,119000
6000.0,6.0,,1929.0,,3.0,1.0,120000
6000.0,6.0,7.0,1937.0,1497.0,3.0,1.0,157000
6000.0,6.0,5.0,1939.0,1342.0,2.0,1.0,105000
5000.0,,7.0,1926.0,1013.0,3.0,1.0,113000
5520.0,5.0,7.0,1920.0,1216.0,3.0,,115000
5940.0,4.0,7.0,1946.0,896.0,2.0,1.0,79000
6240.0,4.0,7.0,1929.0,1136.0,2.0,1.0,123000
6120.0,5.0,6.0,1945.0,,1.0,1.0,81300
6240.0,,7.0,1930.0,1573.0,3.0,2.0,162900
,7.0,5.0,1939.0,2009.0,,2.0,150000
6120.0,5.0,5.0,1923.0,1902.0,4.0,2.0,123500
6120.0,7.0,5.0,1931.0,1774.0,,2.0,129900
6155.0,6.0,,1920.0,1362.0,3.0,2.0,128000
6324.0,4.0,6.0,1927.0,520.0,1.0,1.0,68500
8635.0,5.0,5.0,1948.0,1285.0,2.0,1.0,127000
13053.0,6.0,7.0,1923.0,1848.0,4.0,,207000
9120.0,7.0,6.0,1925.0,,,1.0,184000
9144.0,6.0,4.0,1915.0,1716.0,4.0,2.0,162500
9144.0,5.0,5.0,1940.0,1505.0,3.0,1.0,145000
10267.0,6.0,7.0,,838.0,2.0,1.0,130000
8094.0,6.0,8.0,1910.0,1984.0,5.0,1.0,160000
,8.0,7.0,1925.0,1666.0,3.0,1.0,161000
4347.0,6.0,8.0,1910.0,1609.0,3.0,1.0,127500
6291.0,6.0,6.0,1930.0,768.0,1.0,2.0,93850
10266.0,6.0,,1952.0,1536.0,4.0,1.0,136000
6876.0,6.0,6.0,1938.0,1969.0,4.0,2.0,141000
10320.0,5.0,6.0,1915.0,1308.0,2.0,2.0,120000
7200.0,6.0,7.0,1925.0,1040.0,2.0,2.0,127500
7006.0,6.0,6.0,1925.0,1236.0,3.0,1.0,127000
7920.0,,7.0,1920.0,1406.0,3.0,0.0,89500
,5.0,7.0,1955.0,825.0,2.0,2.0,125000
5586.0,6.0,7.0,1920.0,1198.0,4.0,0.0,79900
10320.0,5.0,8.0,1912.0,759.0,1.0,2.0,85000
10320.0,3.0,3.0,1915.0,1344.0,3.0,0.0,82375
10320.0,,7.0,1906.0,1469.0,3.0,1.0,135000
9488.0,5.0,6.0,,1054.0,3.0,1.0,124000
8250.0,,5.0,1968.0,,3.0,1.0,134000
,5.0,5.0,1948.0,1271.0,4.0,1.0,135000
17120.0,4.0,4.0,1959.0,1588.0,4.0,2.0,134432
10106.0,5.0,7.0,1940.0,1355.0,4.0,0.0,127500
11235.0,5.0,6.0,1963.0,1075.0,3.0,2.0,148000
11200.0,5.0,,1965.0,1040.0,3.0,1.0,129500
13014.0,6.0,5.0,1978.0,,,2.0,157500
7162.0,5.0,7.0,1966.0,904.0,3.0,1.0,109900
10265.0,5.0,7.0,1967.0,992.0,3.0,1.0,145000
9764.0,5.0,7.0,1967.0,894.0,3.0,2.0,130000
7703.0,6.0,8.0,1978.0,1034.0,,2.0,153000
9981.0,5.0,5.0,1967.0,1073.0,3.0,1.0,120000
7400.0,5.0,5.0,1984.0,1126.0,2.0,2.0,152000
12900.0,4.0,4.0,1969.0,1258.0,0.0,2.0,108959
12900.0,5.0,4.0,1920.0,,3.0,2.0,95541
9000.0,5.0,3.0,1959.0,,3.0,0.0,80000
8544.0,5.0,6.0,1966.0,1228.0,3.0,1.0,149350
9239.0,5.0,8.0,1963.0,960.0,3.0,1.0,144900
14175.0,6.0,8.0,1956.0,1188.0,1.0,2.0,185000
13284.0,5.0,5.0,1954.0,1383.0,3.0,1.0,165000
13500.0,6.0,7.0,1960.0,1252.0,1.0,2.0,235000
,5.0,6.0,1958.0,1601.0,3.0,1.0,140000
10200.0,5.0,8.0,1940.0,672.0,2.0,1.0,108000
10532.0,5.0,3.0,1960.0,1721.0,3.0,2.0,145000
8375.0,5.0,7.0,1941.0,1350.0,2.0,3.0,152400
10200.0,5.0,8.0,1970.0,904.0,3.0,3.0,144000
2887.0,6.0,5.0,1996.0,1291.0,2.0,2.0,173000
10005.0,7.0,5.0,1977.0,2022.0,4.0,2.0,192000
20270.0,7.0,,1979.0,1524.0,3.0,2.0,245000
39104.0,7.0,7.0,1954.0,1363.0,2.0,2.0,241500
53227.0,4.0,6.0,,1663.0,2.0,2.0,256000
11512.0,6.0,7.0,1959.0,1357.0,2.0,1.0,177000
5190.0,7.0,5.0,1948.0,1079.0,,1.0,125600
10452.0,6.0,5.0,1953.0,1094.0,3.0,,155000
,6.0,,1908.0,2358.0,5.0,2.0,240000
19550.0,5.0,7.0,1940.0,1518.0,2.0,0.0,260000
21780.0,6.0,7.0,1918.0,1674.0,4.0,2.0,185000
13728.0,6.0,7.0,1935.0,2108.0,4.0,2.0,235000
9571.0,5.0,6.0,1956.0,1509.0,3.0,1.0,159900
9350.0,5.0,5.0,1975.0,,2.0,0.0,99600
,6.0,8.0,1962.0,1269.0,3.0,,134500
8405.0,5.0,8.0,1900.0,1367.0,4.0,1.0,119000
7000.0,5.0,7.0,1910.0,1347.0,3.0,0.0,107500
10880.0,5.0,5.0,1950.0,1164.0,3.0,1.0,125000
9600.0,6.0,5.0,1924.0,1096.0,2.0,0.0,79000
9084.0,5.0,6.0,1941.0,1111.0,3.0,1.0,95000
11839.0,7.0,,1990.0,2329.0,4.0,2.0,262280
9771.0,6.0,5.0,1995.0,2814.0,4.0,2.0,260000
9938.0,,5.0,1994.0,1626.0,3.0,2.0,226500
14171.0,7.0,5.0,,2200.0,4.0,2.0,225000
10541.0,7.0,5.0,1996.0,2037.0,3.0,2.0,229000
,7.0,,2007.0,1356.0,3.0,2.0,177439
9345.0,8.0,5.0,2007.0,1615.0,3.0,3.0,248500
11778.0,9.0,5.0,2008.0,2276.0,3.0,3.0,475000
,9.0,5.0,2008.0,1766.0,3.0,3.0,395039
,7.0,5.0,1993.0,2097.0,3.0,3.0,228000
11454.0,8.0,5.0,1995.0,1511.0,3.0,3.0,225000
11500.0,6.0,,1966.0,1643.0,2.0,2.0,195000
12798.0,6.0,5.0,1997.0,1688.0,4.0,2.0,200000
9750.0,5.0,7.0,1994.0,,3.0,2.0,155000
9525.0,5.0,6.0,1995.0,1099.0,3.0,1.0,144000
9245.0,5.0,5.0,1994.0,990.0,3.0,2.0,145000
8696.0,7.0,5.0,1997.0,,3.0,2.0,226001
,6.0,5.0,1997.0,1771.0,3.0,2.0,215700
8998.0,7.0,,2000.0,1652.0,3.0,2.0,207500
9179.0,7.0,5.0,1999.0,1790.0,3.0,2.0,193000
8924.0,7.0,5.0,1998.0,1724.0,3.0,2.0,188000
9382.0,7.0,5.0,1999.0,1479.0,3.0,2.0,191000
12803.0,7.0,5.0,2002.0,1494.0,3.0,2.0,221000
12435.0,7.0,5.0,2001.0,1792.0,3.0,2.0,231500
12192.0,7.0,,2000.0,1823.0,3.0,2.0,235000
11250.0,7.0,5.0,2001.0,1786.0,3.0,2.0,223500
9200.0,5.0,6.0,1975.0,938.0,3.0,1.0,130250
8385.0,5.0,8.0,1977.0,985.0,3.0,1.0,149900
12250.0,5.0,6.0,1978.0,1174.0,3.0,2.0,158000
10970.0,6.0,6.0,1978.0,1026.0,3.0,2.0,147000
9216.0,5.0,6.0,1975.0,1076.0,3.0,2.0,143195
14330.0,5.0,6.0,,1558.0,2.0,2.0,163000
7990.0,5.0,6.0,1975.0,924.0,3.0,1.0,110000
7180.0,5.0,7.0,1972.0,864.0,3.0,1.0,127000
7200.0,5.0,7.0,1972.0,780.0,2.0,1.0,124900
9742.0,8.0,5.0,2002.0,1795.0,3.0,2.0,230000
9473.0,8.0,5.0,2002.0,2031.0,3.0,2.0,237000
10316.0,7.0,5.0,2000.0,1865.0,3.0,3.0,235000
10400.0,7.0,5.0,2001.0,2161.0,3.0,2.0,230500
9066.0,8.0,5.0,1999.0,1852.0,3.0,3.0,230000
11404.0,7.0,5.0,1998.0,2031.0,3.0,2.0,222500
9240.0,8.0,5.0,2001.0,2263.0,3.0,2.0,287000
9720.0,9.0,5.0,2001.0,1947.0,3.0,3.0,274000
14860.0,8.0,5.0,2002.0,1786.0,3.0,3.0,300000
,8.0,5.0,2002.0,2290.0,4.0,2.0,255900
8158.0,7.0,5.0,2003.0,1768.0,3.0,,224900
10905.0,7.0,5.0,2003.0,2327.0,4.0,2.0,240000
7226.0,7.0,5.0,2003.0,1640.0,3.0,2.0,183000
11690.0,8.0,5.0,1999.0,1764.0,3.0,,207000
8750.0,7.0,5.0,1994.0,1908.0,4.0,2.0,210000
4435.0,,5.0,2003.0,848.0,1.0,2.0,136500
4426.0,6.0,5.0,2004.0,848.0,1.0,2.0,145000
13125.0,6.0,5.0,1997.0,1493.0,3.0,2.0,208900
10126.0,6.0,,1997.0,1838.0,2.0,,185000
9135.0,7.0,,2002.0,1536.0,3.0,2.0,214000
8450.0,7.0,5.0,2003.0,1710.0,3.0,2.0,208500
9750.0,7.0,5.0,2004.0,1445.0,3.0,2.0,186500
8450.0,7.0,5.0,2004.0,1436.0,3.0,2.0,210000
,7.0,5.0,2004.0,1582.0,3.0,2.0,185900
11049.0,8.0,5.0,2007.0,1234.0,3.0,2.0,179900
11058.0,7.0,6.0,2007.0,1564.0,3.0,3.0,218836
9627.0,7.0,,,1361.0,3.0,2.0,193000
8199.0,7.0,5.0,2005.0,1456.0,,2.0,189000
4426.0,6.0,5.0,2004.0,848.0,1.0,2.0,149300
4426.0,6.0,5.0,,848.0,1.0,2.0,141000
4438.0,6.0,5.0,2004.0,848.0,1.0,2.0,149000
4438.0,6.0,5.0,2004.0,848.0,1.0,2.0,144500
8777.0,5.0,7.0,1910.0,,2.0,0.0,85000
8777.0,5.0,7.0,1900.0,2200.0,4.0,0.0,145900
9825.0,5.0,5.0,1966.0,1092.0,3.0,,123000
9937.0,5.0,6.0,1965.0,1256.0,3.0,1.0,147500
12102.0,5.0,5.0,1976.0,1033.0,3.0,2.0,165000
6500.0,6.0,6.0,1976.0,1127.0,3.0,2.0,135000
13907.0,5.0,6.0,1940.0,996.0,3.0,0.0,108000
10012.0,4.0,5.0,1972.0,1181.0,3.0,2.0,137500
6931.0,7.0,5.0,2003.0,1656.0,3.0,2.0,165400
9638.0,6.0,6.0,1977.0,1117.0,3.0,2.0,147000
7200.0,6.0,7.0,1976.0,1398.0,3.0,2.0,160500
7024.0,4.0,,2005.0,1132.0,2.0,2.0,176000
47007.0,5.0,7.0,1959.0,3820.0,5.0,2.0,284700
63887.0,10.0,5.0,2008.0,5642.0,3.0,2.0,160000
3675.0,6.0,5.0,2005.0,1072.0,2.0,,148000
6040.0,4.0,5.0,1955.0,1152.0,2.0,0.0,82000
6012.0,4.0,5.0,1955.0,1152.0,2.0,0.0,82000
12108.0,4.0,,1955.0,1440.0,4.0,0.0,118000
6845.0,4.0,5.0,1955.0,1152.0,,,82500
6931.0,4.0,5.0,1955.0,784.0,2.0,0.0,91900
,5.0,7.0,1938.0,1053.0,2.0,0.0,120000
8050.0,5.0,8.0,1947.0,1137.0,4.0,,96000
9520.0,4.0,5.0,1953.0,930.0,2.0,1.0,99000
11767.0,5.0,6.0,1946.0,1200.0,3.0,1.0,130500
,4.0,,1954.0,1470.0,4.0,1.0,135000
16466.0,5.0,7.0,1955.0,1393.0,3.0,1.0,135500
7692.0,4.0,6.0,1954.0,1204.0,3.0,,100000
5142.0,4.0,7.0,1923.0,1292.0,3.0,1.0,108000
5604.0,5.0,6.0,1925.0,864.0,2.0,0.0,98000
8248.0,3.0,3.0,1914.0,864.0,,0.0,67000
5687.0,5.0,6.0,1912.0,1716.0,6.0,0.0,135900
12155.0,6.0,8.0,1925.0,1482.0,4.0,1.0,140000
8400.0,5.0,8.0,1939.0,2192.0,4.0,,179500
8400.0,6.0,5.0,1925.0,1694.0,4.0,2.0,136500
7290.0,7.0,8.0,1921.0,1424.0,2.0,1.0,168000
8525.0,5.0,6.0,1911.0,1964.0,4.0,0.0,130000
9842.0,5.0,6.0,1921.0,2601.0,4.0,2.0,189000
7804.0,6.0,7.0,1930.0,1920.0,4.0,2.0,161900
8969.0,6.0,6.0,1926.0,1316.0,2.0,1.0,145000
11526.0,6.0,7.0,1922.0,,3.0,2.0,191000
,6.0,7.0,1915.0,1680.0,4.0,1.0,177000
15564.0,6.0,6.0,1914.0,1264.0,3.0,2.0,147500
6292.0,6.0,5.0,1930.0,790.0,2.0,1.0,91000
7609.0,8.0,9.0,1925.0,1512.0,3.0,1.0,231000
10480.0,6.0,5.0,1936.0,1639.0,3.0,1.0,115000
9650.0,6.0,3.0,1923.0,1603.0,4.0,2.0,138000
7200.0,7.0,6.0,,1502.0,,1.0,149000
11988.0,6.0,7.0,1934.0,1660.0,3.0,1.0,188700
11700.0,5.0,6.0,1937.0,1938.0,4.0,1.0,198000
9260.0,5.0,4.0,1938.0,1374.0,3.0,1.0,110000
7801.0,6.0,5.0,1951.0,1091.0,2.0,1.0,104000
9670.0,8.0,6.0,1935.0,1873.0,4.0,2.0,257076
14100.0,8.0,9.0,1935.0,3447.0,4.0,3.0,381000
15660.0,7.0,9.0,1939.0,1954.0,3.0,2.0,311500
,7.0,9.0,1950.0,2161.0,3.0,2.0,263400
26073.0,5.0,5.0,,1898.0,3.0,2.0,236500
14778.0,6.0,7.0,1954.0,1640.0,3.0,,224000
1879.0,6.0,6.0,,1032.0,2.0,2.0,116500
1950.0,6.0,6.0,1980.0,1556.0,3.0,2.0,151000
,6.0,8.0,1926.0,919.0,2.0,1.0,126000
6000.0,6.0,8.0,1940.0,1090.0,3.0,1.0,120000
3636.0,4.0,4.0,1922.0,796.0,2.0,0.0,55000
5890.0,6.0,8.0,1930.0,,2.0,1.0,120500
6900.0,5.0,6.0,,,2.0,1.0,120500
8155.0,5.0,7.0,1930.0,1200.0,4.0,0.0,119000
6000.0,5.0,5.0,1967.0,1656.0,3.0,1.0,126000
7392.0,5.0,7.0,1930.0,912.0,2.0,1.0,99500
9000.0,5.0,5.0,1958.0,,4.0,1.0,165500
14584.0,1.0,5.0,1952.0,733.0,2.0,2.0,13100
5280.0,4.0,7.0,,1361.0,2.0,1.0,89000
8500.0,4.0,4.0,1920.0,1317.0,3.0,1.0,40000
5150.0,4.0,7.0,1910.0,1049.0,2.0,1.0,80900
18000.0,3.0,4.0,1935.0,894.0,,,81000
9000.0,4.0,6.0,1920.0,864.0,3.0,,65000
,8.0,5.0,2008.0,1652.0,2.0,2.0,392500
3843.0,8.0,5.0,2007.0,,2.0,2.0,294464
3811.0,7.0,5.0,2004.0,1646.0,2.0,2.0,250000
3842.0,8.0,5.0,2004.0,1646.0,2.0,2.0,275000
23730.0,7.0,5.0,,2032.0,3.0,3.0,300000
13265.0,8.0,5.0,2002.0,1689.0,3.0,3.0,271000
11050.0,7.0,5.0,1996.0,1820.0,3.0,3.0,213000
9880.0,6.0,6.0,1977.0,1118.0,3.0,1.0,171000
10125.0,6.0,6.0,1977.0,1279.0,3.0,2.0,171500
10260.0,5.0,,,1872.0,4.0,2.0,100000
,4.0,,1991.0,1689.0,3.0,2.0,228500
164660.0,,6.0,1965.0,,3.0,2.0,228950
4084.0,7.0,6.0,1986.0,1501.0,2.0,2.0,241500
15498.0,8.0,6.0,1976.0,2898.0,2.0,2.0,287000
11563.0,8.0,5.0,2006.0,1537.0,3.0,3.0,294000
9520.0,8.0,5.0,2007.0,1646.0,,3.0,293077
12852.0,8.0,5.0,2007.0,1780.0,3.0,2.0,264966
9802.0,5.0,5.0,2006.0,1442.0,3.0,2.0,172500
,5.0,5.0,2006.0,1394.0,3.0,2.0,167500
12018.0,7.0,5.0,2008.0,1612.0,3.0,3.0,218689
12890.0,6.0,5.0,1989.0,1495.0,3.0,2.0,150000
12416.0,6.0,5.0,1986.0,1651.0,3.0,2.0,184000
18265.0,6.0,5.0,1986.0,1256.0,3.0,2.0,180000
10200.0,,5.0,1988.0,1509.0,,2.0,175000
11202.0,8.0,5.0,2003.0,1440.0,3.0,2.0,232500
7915.0,6.0,5.0,1999.0,1675.0,3.0,2.0,195000
12244.0,8.0,5.0,2003.0,2262.0,4.0,3.0,305000
11449.0,8.0,5.0,2007.0,1728.0,3.0,2.0,298751
11447.0,8.0,5.0,2005.0,1964.0,3.0,3.0,370000
8940.0,7.0,5.0,1997.0,1344.0,2.0,4.0,209200
7060.0,7.0,5.0,1997.0,1344.0,2.0,4.0,206300
9278.0,5.0,5.0,2007.0,1092.0,2.0,0.0,146000
4500.0,6.0,5.0,1997.0,1189.0,2.0,2.0,160500
14137.0,4.0,5.0,1964.0,1200.0,3.0,3.0,173000
,5.0,6.0,1975.0,1040.0,3.0,2.0,124000
2665.0,5.0,6.0,1976.0,1304.0,3.0,1.0,115000
2665.0,5.0,7.0,,1475.0,4.0,1.0,129500
1974.0,4.0,7.0,1973.0,988.0,2.0,1.0,105000
1596.0,4.0,6.0,1973.0,988.0,1.0,1.0,94900
17979.0,5.0,6.0,1968.0,1160.0,3.0,,152500
1477.0,6.0,9.0,1970.0,1092.0,3.0,0.0,98000
1890.0,4.0,7.0,1972.0,630.0,1.0,0.0,81000
21750.0,5.0,5.0,1954.0,988.0,2.0,2.0,113000
6490.0,5.0,7.0,1983.0,816.0,2.0,1.0,128500
6951.0,5.0,5.0,1984.0,923.0,3.0,1.0,119500
6600.0,5.0,9.0,1982.0,816.0,3.0,1.0,130500
6600.0,5.0,8.0,,816.0,2.0,2.0,138000
6600.0,5.0,6.0,1982.0,845.0,3.0,1.0,134500
12508.0,6.0,7.0,1940.0,1750.0,,1.0,160000
12395.0,5.0,6.0,1984.0,889.0,3.0,2.0,137500
11075.0,5.0,4.0,1969.0,1968.0,4.0,2.0,172000
56600.0,5.0,1.0,1900.0,1836.0,4.0,1.0,103000
10667.0,,6.0,,1587.0,3.0,2.0,167300
,7.0,5.0,1970.0,1277.0,2.0,2.0,167000
13651.0,7.0,6.0,1973.0,2223.0,3.0,2.0,244000
15865.0,8.0,6.0,1970.0,2217.0,4.0,2.0,268000
12394.0,7.0,5.0,2003.0,1733.0,3.0,2.0,225000
10364.0,6.0,5.0,1995.0,1572.0,3.0,2.0,168000
13869.0,6.0,6.0,1997.0,1470.0,3.0,2.0,177000
8773.0,6.0,5.0,,1600.0,3.0,2.0,169000
8872.0,6.0,5.0,1997.0,1384.0,3.0,2.0,161500
5330.0,8.0,,2000.0,1652.0,2.0,2.0,251000
10147.0,6.0,5.0,1994.0,1694.0,3.0,2.0,160000
8637.0,6.0,5.0,1999.0,1714.0,3.0,2.0,180000
7875.0,7.0,5.0,1996.0,1553.0,3.0,2.0,178750
7875.0,7.0,5.0,1995.0,1253.0,,2.0,176000
7500.0,6.0,5.0,1999.0,2299.0,,2.0,204000
9556.0,7.0,5.0,1992.0,1187.0,3.0,2.0,160000
10784.0,7.0,5.0,1991.0,1472.0,3.0,2.0,160000
9125.0,7.0,5.0,1992.0,1482.0,3.0,2.0,163900
7655.0,6.0,5.0,1993.0,1642.0,3.0,2.0,168000
18160.0,6.0,6.0,1964.0,1128.0,3.0,2.0,154204
3696.0,8.0,5.0,1986.0,1088.0,2.0,2.0,170000
5062.0,7.0,5.0,1984.0,2090.0,3.0,2.0,207500
4740.0,8.0,5.0,1988.0,1179.0,2.0,2.0,182000
5118.0,8.0,5.0,1990.0,1321.0,1.0,2.0,212000
14157.0,9.0,5.0,2005.0,1922.0,3.0,3.0,377426
12328.0,8.0,5.0,2005.0,2541.0,4.0,3.0,349265
51974.0,9.0,5.0,2006.0,2338.0,4.0,3.0,591587
41600.0,5.0,5.0,1969.0,1424.0,3.0,3.0,155000
8035.0,9.0,5.0,2006.0,1612.0,2.0,2.0,319900
8089.0,8.0,6.0,2007.0,1419.0,2.0,2.0,392000
14082.0,8.0,5.0,2006.0,2234.0,1.0,2.0,441929
13870.0,10.0,5.0,2006.0,2042.0,3.0,3.0,455000
12546.0,,7.0,1981.0,1440.0,3.0,2.0,182900
10960.0,6.0,5.0,1984.0,1284.0,3.0,2.0,174000
12090.0,6.0,7.0,1984.0,1868.0,3.0,2.0,178000
12090.0,7.0,7.0,1981.0,1479.0,3.0,2.0,176000
12299.0,7.0,6.0,1978.0,1664.0,3.0,2.0,213000
11339.0,7.0,5.0,1979.0,1930.0,4.0,2.0,192000
11952.0,7.0,6.0,1977.0,,3.0,2.0,190000
,,6.0,,2030.0,4.0,2.0,195000
10395.0,6.0,6.0,1978.0,1032.0,3.0,2.0,148000
11850.0,6.0,6.0,1984.0,1177.0,3.0,2.0,151500
11584.0,7.0,6.0,1979.0,1725.0,3.0,2.0,197000
10400.0,6.0,5.0,1979.0,1353.0,2.0,2.0,192350
10793.0,5.0,5.0,1969.0,,4.0,2.0,152000
13001.0,6.0,5.0,1971.0,1220.0,2.0,2.0,170000
12243.0,5.0,6.0,1971.0,1484.0,3.0,,175000
11700.0,6.0,6.0,1968.0,1743.0,3.0,2.0,175000
,7.0,7.0,1976.0,1935.0,3.0,2.0,197900
8991.0,7.0,6.0,1976.0,1324.0,3.0,2.0,174000
8000.0,6.0,6.0,1974.0,1877.0,,2.0,178900
10500.0,5.0,7.0,1971.0,1109.0,3.0,1.0,139000
10530.0,6.0,,,981.0,3.0,2.0,143250
7472.0,7.0,9.0,1972.0,1479.0,4.0,2.0,184000
,5.0,6.0,1970.0,1422.0,3.0,2.0,155000
7920.0,5.0,5.0,1970.0,914.0,3.0,1.0,133000
9758.0,5.0,5.0,1971.0,950.0,3.0,1.0,119500
8294.0,4.0,5.0,1971.0,872.0,3.0,4.0,123000
7340.0,4.0,6.0,,858.0,2.0,1.0,110000
,4.0,7.0,1961.0,914.0,2.0,1.0,128000
9000.0,4.0,6.0,1971.0,864.0,3.0,2.0,120500
4058.0,7.0,5.0,1998.0,767.0,1.0,1.0,133000
4113.0,6.0,5.0,2001.0,1337.0,2.0,2.0,155000
10943.0,6.0,5.0,1997.0,1337.0,2.0,2.0,177000
2205.0,6.0,6.0,1973.0,1092.0,3.0,1.0,113500
1890.0,6.0,5.0,,1218.0,3.0,1.0,113000
2058.0,6.0,5.0,1973.0,1218.0,4.0,1.0,113700
2016.0,5.0,5.0,1970.0,1302.0,3.0,2.0,106000
1920.0,,5.0,1971.0,1365.0,2.0,2.0,122500
4928.0,6.0,5.0,1976.0,958.0,2.0,2.0,128000
2308.0,6.0,6.0,1976.0,1548.0,3.0,2.0,155000
2304.0,7.0,7.0,1978.0,,2.0,1.0,142500
7150.0,5.0,6.0,1966.0,988.0,3.0,1.0,129250
12469.0,9.0,5.0,2006.0,,3.0,3.0,356000
11694.0,9.0,5.0,2007.0,1828.0,3.0,3.0,314813
12030.0,8.0,5.0,2007.0,1694.0,3.0,3.0,318000
11825.0,8.0,,2006.0,1694.0,3.0,3.0,322400
12085.0,8.0,5.0,2007.0,1734.0,3.0,3.0,318000
14333.0,8.0,5.0,2007.0,2122.0,2.0,3.0,345474
,9.0,5.0,2006.0,2121.0,3.0,3.0,415298
13641.0,9.0,5.0,2007.0,2656.0,3.0,3.0,492000
13440.0,8.0,5.0,2006.0,2550.0,4.0,3.0,338931
15431.0,10.0,5.0,2005.0,2046.0,2.0,3.0,450000
14154.0,7.0,5.0,2006.0,,3.0,3.0,280000
13891.0,9.0,5.0,2007.0,2552.0,3.0,3.0,479069
14226.0,8.0,5.0,2006.0,1973.0,3.0,3.0,395000
13693.0,9.0,5.0,2006.0,2643.0,3.0,3.0,380000
11428.0,8.0,5.0,2006.0,1634.0,3.0,3.0,250000
14977.0,,5.0,2006.0,1976.0,2.0,,440000
13654.0,9.0,5.0,2005.0,2758.0,4.0,3.0,418000
17169.0,10.0,5.0,2007.0,2290.0,2.0,3.0,500067
16659.0,8.0,5.0,2007.0,2152.0,3.0,2.0,260116
9591.0,8.0,5.0,2004.0,2473.0,4.0,3.0,317000
